text,language,class,label,source_id,text_proc,n_chars,n_words,rep_unigram,rep_trigram,is_artifact,detected_lang_raw,detected_lang_conf,detected_lang,is_code_switched,split
"Yoruba Muslims are the best in the whole wide world tbh, nothing like extremist and religion bigots only God can judge LINK",English,0,Not Hate,3628,"Yoruba Muslims are the best in the whole wide world tbh, nothing like extremist and religion bigots only God can judge",118,21,0.0,0.0,False,eng_Latn,0.9955185651779176,English,False,train
Senseless Islamic hypocrite.. calling themselves northern leaders .. mtchew,English,2,Hate,3629,Senseless Islamic hypocrite.. calling themselves northern leaders .. mtchew,75,9,0.0,0.0,False,eng_Latn,0.9896329641342164,English,False,train
"These hausa elites are wicked and self centered,you keep brainwashing your people while you all send your children to foreign countries where they learn alot of things apart from your arabic teachings. I wonder y their youths are so gullible.",English,2,Hate,3630,"These hausa elites are wicked and self centered,you keep brainwashing your people while you all send your children to foreign countries where they learn alot of things apart from your arabic teachings. I wonder y their youths are so gullible.",242,40,0.0,0.0,False,eng_Latn,0.980029046535492,English,False,train
""": =)) "": Oteh is mumu in yoruba ""Auunty: Oteh "": What is waist in hausa?""""""""Wusia.",English,1,Neutral,3631,"=)) "": Oteh is mumu in yoruba ""Auunty: Oteh "": What is waist in hausa?""""""""Wusia.",80,15,0.0,0.0,False,lim_Latn,0.1190579980611801,Other,True,train
Ye!,English,0,Not Hate,3632,Ye!,3,1,0.0,0.0,False,tur_Latn,0.9657189249992372,Other,True,train
"Lol : No, buh RETARD day"": Is today STUPID QUESTION DAY???????? : babe are you a lesbian?""""""",English,2,Hate,3633,"Lol : No, buh RETARD day"": Is today STUPID QUESTION DAY???????? : babe are you a lesbian?""""""",92,17,0.0,0.0,False,eng_Latn,0.8820101618766785,English,False,train
The only Adeleke living that has class is Deji Adeleke. The rest are urchins(uncivilised) even though they have money they are ragamuffins.,English,1,Neutral,3634,The only Adeleke living that has class is Deji Adeleke. The rest are urchins(uncivilised) even though they have money they are ragamuffins.,139,22,0.0,0.0,False,eng_Latn,0.9976298213005066,English,False,train
Obama is fucking overrated,English,1,Neutral,3635,Obama is fucking overrated,26,4,0.0,0.0,False,eng_Latn,0.996656596660614,English,False,train
"They should go and kill those that killed them or distroyed their farm product, instead of killing innocent Fulani and burning their houses",English,0,Not Hate,3636,"They should go and kill those that killed them or distroyed their farm product, instead of killing innocent Fulani and burning their houses",139,23,0.0,0.0,False,eng_Latn,0.9860802292823792,English,False,train
A̶̲̥̅♏ a christian avin more fun dan a muslim! Evrytin anytin is goin on *shit,English,2,Hate,3637,A̶̲̥̅♏ a christian avin more fun dan a muslim! Evrytin anytin is goin on *shit,78,15,0.0,0.0,False,sco_Latn,0.6790552139282227,Other,True,train
"Join APC through ‘the front door’, Gov Abiodun tells Ogun politicians LINK",English,0,Not Hate,3638,"Join APC through ‘the front door’, Gov Abiodun tells Ogun politicians",69,11,0.0,0.0,False,eng_Latn,0.6273388862609863,English,False,train
"Benue, Kogi, Taraba, Delta, Edo, Ondo, Plateau, Rivers, Enugu....Are these herdsmen GHOSTS or is it just total complacency on d part of FG?",English,0,Not Hate,3639,"Benue, Kogi, Taraba, Delta, Edo, Ondo, Plateau, Rivers, Enugu....Are these herdsmen GHOSTS or is it just total complacency on d part of FG?",139,23,0.0,0.0,False,eng_Latn,0.6076977252960205,English,False,train
&amp; will gladly save your money for you in peace with interests.,English,0,Not Hate,3640,&amp; will gladly save your money for you in peace with interests.,66,12,0.0,0.0,False,eng_Latn,0.9992021918296814,English,False,train
"U talk about condom only, that's the length u must have gone on immortality, at least I represent my root and they are proud of me, you are a dullard, a slave to Fulani grand master, how did they initiate u? Sodomy? Slut u are Bird of no nest, charlatan! Disgrace to the industry",English,1,Neutral,3641,"U talk about condom only, that's the length u must have gone on immortality, at least I represent my root and they are proud of me, you are a dullard, a slave to Fulani grand master, how did they initiate u? Sodomy? Slut u are Bird of no nest, charlatan! Disgrace to the industry",279,54,0.0,0.0,False,eng_Latn,0.9748119115829468,English,False,train
: For an Igbo man to lock his shop and protest. Water don pass Garri.,English,0,Not Hate,3643,For an Igbo man to lock his shop and protest. Water don pass Garri.,67,14,0.0,0.0,False,eng_Latn,0.9559860825538636,English,False,train
: There are four major ethnic groups in Nigeria 🇳🇬 : 1- Hausa/Fulani 2- Yoruba’s 3- Pig’s 4- Igbo’s,English,1,Neutral,3645,There are four major ethnic groups in Nigeria 🇳🇬 : 1- Hausa/Fulani 2- Yoruba’s 3- Pig’s 4- Igbo’s,97,18,0.0,0.0,False,eng_Latn,0.758049726486206,English,False,train
"The commander General himself. Tomorrow Tinubu and Osinbanjo, who kept quiet when their people were being slaughtered will be making mouth that they are the true leaders of Yorubas. Now is the time to show leadership, they are playing political correctness. Shm.",English,0,Not Hate,3647,"The commander General himself. Tomorrow Tinubu and Osinbanjo, who kept quiet when their people were being slaughtered will be making mouth that they are the true leaders of Yorubas. Now is the time to show leadership, they are playing political correctness. Shm.",262,42,0.0,0.0,False,eng_Latn,0.9982265830039978,English,False,train
: Growing up in a Muslim household I wasn't even allowed to kill a cockroach because it's a sin and you're telling me that Is…,English,0,Not Hate,3648,Growing up in a Muslim household I wasn't even allowed to kill a cockroach because it's a sin and you're telling me that Is…,124,24,0.0,0.0,False,eng_Latn,0.9843244552612304,English,False,train
Damn Nigerians are so dumb. So how how is this a problem. BBP the agency who has this responsibility already gave clearance to the company. Secondly well maybe since you have the company with the track record you all could have submitted a proposal. One thing I know is this is,English,2,Hate,3651,Damn Nigerians are so dumb. So how how is this a problem. BBP the agency who has this responsibility already gave clearance to the company. Secondly well maybe since you have the company with the track record you all could have submitted a proposal. One thing I know is this is,277,51,0.0196078431372549,0.0,False,eng_Latn,0.9995984435081482,English,False,train
Never call women bitches. Bitches are dogs and dogs are loyal LINK,English,2,Hate,3652,Never call women bitches. Bitches are dogs and dogs are loyal,61,11,0.0,0.0,False,eng_Latn,0.99985671043396,English,False,train
"Neither do i, i said generation ""IGBO"" and u too stop bn a racist",English,0,Not Hate,3654,"Neither do i, i said generation ""IGBO"" and u too stop bn a racist",65,14,0.0,0.0,False,eng_Latn,0.9893032312393188,English,False,train
: * Referred to Southern Nigerian women as “whores” * Admitted paying killer herdsmen * Makes his critics disappear * Accus…,English,0,Not Hate,3658,* Referred to Southern Nigerian women as “whores” * Admitted paying killer herdsmen * Makes his critics disappear * Accus…,122,20,0.0,0.0,False,eng_Latn,0.9748169779777528,English,False,train
Lmaoo,English,0,Not Hate,3664,Lmaoo,5,1,0.0,0.0,False,zxx_Latn,0.998741328716278,Other,True,train
Stay single until you find something Real.,English,0,Not Hate,3665,Stay single until you find something Real.,42,7,0.0,0.0,False,eng_Latn,0.9978015422821044,English,False,train
: This is the height of hypocrisy &amp; cluelessness.Quick @ condemning terror assaults abroad but mute in attacks in S/KD &amp;…,English,1,Neutral,3666,This is the height of hypocrisy &amp; cluelessness.Quick @ condemning terror assaults abroad but mute in attacks in S/KD &amp;…,127,20,0.0,0.0,False,eng_Latn,0.9935816526412964,English,False,train
Eksu Student : Been a Fashionista doesn’t make me a whore – Funmilayo Grace Retweet if you agree. Buhari Marriage 2nd June Boko Haram Igbos Fulani South East Samklef Money Laycon LINK,English,0,Not Hate,3668,Eksu Student : Been a Fashionista doesn’t make me a whore – Funmilayo Grace Retweet if you agree. Buhari Marriage 2nd June Boko Haram Igbos Fulani South East Samklef Money Laycon,178,31,0.0,0.0,False,eng_Latn,0.8071752190589905,English,False,train
You’re dumb brother!!! Your boss Gbaja 😂 😂😂 you done forget say we go the same university???,English,1,Neutral,3669,You’re dumb brother!!! Your boss Gbaja 😂 😂😂 you done forget say we go the same university???,92,17,0.0,0.0,False,eng_Latn,0.9278188347816468,English,False,train
: Wasu ma a gidan su sai ayi sati ko “okay” ba a fada ba! Amma sun zo twitter ba su hausa😅😆,English,0,Not Hate,3670,Wasu ma a gidan su sai ayi sati ko “okay” ba a fada ba! Amma sun zo twitter ba su hausa😅😆,89,21,0.0,0.0,False,hau_Latn,0.9965955018997192,Hausa,True,train
Religion is a virus indeed...,English,1,Neutral,3672,Religion is a virus indeed...,29,5,0.0,0.0,False,eng_Latn,0.9956727623939514,English,False,train
"It’s sad when people you know become people you knew &amp; how you used to be able to talk to them, and now you can barely look at them.",English,0,Not Hate,3673,"It’s sad when people you know become people you knew &amp; how you used to be able to talk to them, and now you can barely look at them.",136,29,0.0,0.0,False,eng_Latn,0.9753534197807312,English,False,train
The fact of God is necessary for the fact of man. Think God away and man has no ground of existence,English,0,Not Hate,3675,The fact of God is necessary for the fact of man. Think God away and man has no ground of existence,99,21,0.0,0.0,False,eng_Latn,0.9984283447265624,English,False,train
": Meet Coronavirus, a skilled Hausa traditional boxer. His real Name is Abdullahi Ali A.K.A Autan Dan Ali. He was named…",English,0,Not Hate,3677,"Meet Coronavirus, a skilled Hausa traditional boxer. His real Name is Abdullahi Ali A.K.A Autan Dan Ali. He was named…",118,20,0.0,0.0,False,eng_Latn,0.9806881546974182,English,False,train
:( the hoes are winning :'( “: Wayward girls get married earlier.”,English,2,Hate,3678,( the hoes are winning :'( “: Wayward girls get married earlier.”,65,12,0.0,0.0,False,eng_Latn,0.9809614419937134,English,False,train
"No. Stay there and depend on government for everything. Very lazy people. Banks, media houses, most companies and other private things are own by southerners. You all think dominance in government can develop your region. Lazy begging mentality!",English,2,Hate,3679,"No. Stay there and depend on government for everything. Very lazy people. Banks, media houses, most companies and other private things are own by southerners. You all think dominance in government can develop your region. Lazy begging mentality!",245,38,0.0,0.0,False,eng_Latn,0.9989830255508424,English,False,train
Does that gives you biafra? Senseless Biafools.,English,2,Hate,3680,Does that gives you biafra? Senseless Biafools.,47,7,0.0,0.0,False,eng_Latn,0.9882001876831056,English,False,train
"Them dey claim feminist and I know them reach house. Simple point dem no fit make, them just dey argue bcos dem be female and the female must be right no matter what. Na their definition of feminism be dat. Olodo girls",English,2,Hate,3681,"Them dey claim feminist and I know them reach house. Simple point dem no fit make, them just dey argue bcos dem be female and the female must be right no matter what. Na their definition of feminism be dat. Olodo girls",218,42,0.0,0.0,False,pcm_Latn,0.9982106685638428,Other,True,train
Why's iheanacho on set pieces when he's meant to be in the fvcking box,English,1,Neutral,3683,Why's iheanacho on set pieces when he's meant to be in the fvcking box,70,14,0.0,0.0,False,eng_Latn,0.9996259212493896,English,False,train
"A word to the wise ain't necessary - it's the stupid ones that need the advice.""",English,1,Neutral,3685,"A word to the wise ain't necessary - it's the stupid ones that need the advice.""",80,16,0.0,0.0,False,eng_Latn,0.9997349381446838,English,False,train
"Liar! Am not a Buharist, and also not foolish. Google and find out the places where insurgency/banditry are taking place, see if the victims are Christians. All you do is to spread hatred between us, you will not succeed. May God expose your identity to our Christian brothers.",English,1,Neutral,3686,"Liar! Am not a Buharist, and also not foolish. Google and find out the places where insurgency/banditry are taking place, see if the victims are Christians. All you do is to spread hatred between us, you will not succeed. May God expose your identity to our Christian brothers.",277,48,0.0,0.0,False,eng_Latn,0.999454915523529,English,False,train
Kut aikau ruwa kike wlh,English,0,Not Hate,3687,Kut aikau ruwa kike wlh,23,5,0.0,0.0,False,avt_Latn,0.2377223372459411,Other,True,train
Because women are succumb...fs..why won't of you lie to your partner..😭😭💔💔 LINK,English,1,Neutral,3690,Because women are succumb...fs..why won't of you lie to your partner..😭😭💔💔,74,11,0.0,0.0,False,eng_Latn,0.9917392134666444,English,False,train
"Absolute idiot. Did you bother to read why he demolished it? Did he act based on Christian rules? Wasn’t it because of them flouting the NATIONAL rule? This Asha was demolished based on Sharia law. It’s not your fault. It is Nigeria’s fault, having two constitutions",English,1,Neutral,3692,"Absolute idiot. Did you bother to read why he demolished it? Did he act based on Christian rules? Wasn’t it because of them flouting the NATIONAL rule? This Asha was demolished based on Sharia law. It’s not your fault. It is Nigeria’s fault, having two constitutions",266,46,0.0,0.0,False,eng_Latn,0.9987620115280152,English,False,train
A lot of Southerners are educated fools and idiots. LINK,English,2,Hate,3693,A lot of Southerners are educated fools and idiots.,51,9,0.0,0.0,False,eng_Latn,0.9997126460075378,English,False,train
which idiot will enjoy tweet 4m an insane human being.He will rot in hell 4 blasphemy nd hating so much on nigria.,English,1,Neutral,3694,which idiot will enjoy tweet 4m an insane human being.He will rot in hell 4 blasphemy nd hating so much on nigria.,114,22,0.0,0.0,False,eng_Latn,0.9853335618972778,English,False,train
: Imagine Lazy girl without Bsc and Msc begging for a guy with Masters in Dickery.. 👇 👇 LINK,English,1,Neutral,3695,Imagine Lazy girl without Bsc and Msc begging for a guy with Masters in Dickery.. 👇 👇,85,17,0.0588235294117647,0.0,False,eng_Latn,0.9653291702270508,English,False,train
Chelshit.,English,1,Neutral,3696,Chelshit.,9,1,0.0,0.0,False,eng_Latn,0.9723257422447203,English,False,train
: so sexy LINK,English,0,Not Hate,3697,so sexy,7,2,0.0,0.0,False,pag_Latn,0.9999328851699828,Other,True,train
Mehn I agree with u in every aspect bro... women should be seeing more than those.. Brezz sha... LINK,English,0,Not Hate,3699,Mehn I agree with u in every aspect bro... women should be seeing more than those.. Brezz sha...,96,18,0.0,0.0,False,eng_Latn,0.996799886226654,English,False,train
I screamed!!!!!!,English,0,Not Hate,3701,I screamed!!!!!!,16,2,0.0,0.0,False,eng_Latn,0.9953590035438538,English,False,train
: Kevin Hart said as a straight man he would not want his son to be gay and if his son played with a dollhouse he would bre…,English,0,Not Hate,3703,Kevin Hart said as a straight man he would not want his son to be gay and if his son played with a dollhouse he would bre…,122,27,0.0,0.0,False,eng_Latn,0.9999557733535768,English,False,train
"The real Yoruba demons,mekaa ooo",English,1,Neutral,3704,"The real Yoruba demons,mekaa ooo",32,5,0.0,0.0,False,wol_Latn,0.4867748022079468,Other,True,train
Lemme see how patient you'll be. Can you believe in someone's dream like that. Lost everything for one nonsense man. Me I can't do that to a woman. There's nothing better than a woman that believes in your dreams and helps you achieve all your goals. That guy is a selfish prick,English,1,Neutral,3705,Lemme see how patient you'll be. Can you believe in someone's dream like that. Lost everything for one nonsense man. Me I can't do that to a woman. There's nothing better than a woman that believes in your dreams and helps you achieve all your goals. That guy is a selfish prick,278,52,0.0,0.0,False,eng_Latn,0.9994596838951112,English,False,train
"Islamic extremist here, and he is going to fly planes, he will crash it one day LINK LINK",English,2,Hate,3706,"Islamic extremist here, and he is going to fly planes, he will crash it one day",79,16,0.0,0.0,False,eng_Latn,0.9999656677246094,English,False,train
Feb 25ft,English,0,Not Hate,3707,Feb 25ft,8,2,0.0,0.0,False,kin_Latn,0.5818206071853638,Other,True,train
Lol you this these northerners are stupid? They will definitely collect whatever he bring but the north will not vote a Yoruba man whatever what it is .. lol,English,2,Hate,3708,Lol you this these northerners are stupid? They will definitely collect whatever he bring but the north will not vote a Yoruba man whatever what it is .. lol,157,29,0.0,0.0,False,eng_Latn,0.9993187189102172,English,False,train
Very big fool.. I've lost my regard for the feminist coalition by this singular reason.. A woman will always be under a man. Nothing can change that.,English,2,Hate,3709,Very big fool.. I've lost my regard for the feminist coalition by this singular reason.. A woman will always be under a man. Nothing can change that.,149,27,0.0,0.0,False,eng_Latn,0.9997864365577698,English,False,train
"Lool ode u jrh!"": :O u mean u? Blaster queen"": Lool ikr rme*pupu grl"": lmao!!!U r soo Dramatic!!""""""",English,1,Neutral,3710,"Lool ode u jrh!"": :O u mean u? Blaster queen"": Lool ikr rme*pupu grl"": lmao!!!U r soo Dramatic!!""""""",99,18,0.0,0.0,False,mlt_Latn,0.2534923553466797,Other,True,train
True,English,0,Not Hate,3711,True,4,1,0.0,0.0,False,ces_Latn,0.5825128555297852,Other,True,train
Your sugar daddy no get money?? 😂😂😂😂😂 Nonsense,English,1,Neutral,3712,Your sugar daddy no get money?? 😂😂😂😂😂 Nonsense,46,8,0.0,0.0,False,eng_Latn,0.8706497550010681,English,False,train
": If you noticed my silence, I’ve been in Twitter jail. Somebody called me a greedy bitch for asking Christians to send me money…",English,0,Not Hate,3713,"If you noticed my silence, I’ve been in Twitter jail. Somebody called me a greedy bitch for asking Christians to send me money…",127,23,0.0,0.0,False,eng_Latn,0.9958139061927797,English,False,train
This Dave Umahi is a local fool......Fulani servant........efulefu LINK,English,1,Neutral,3714,This Dave Umahi is a local fool......Fulani servant........efulefu,66,8,0.0,0.0,False,eng_Latn,0.8888857960700989,English,False,train
"na only God go save us from all this girls hand, they are all blood suckers(bed bug)",English,2,Hate,3715,"na only God go save us from all this girls hand, they are all blood suckers(bed bug)",84,17,0.0,0.0,False,pcm_Latn,0.5393991470336914,Other,True,train
This guy use aboniki fuck me 😒 LINK,English,1,Neutral,3716,This guy use aboniki fuck me 😒,30,7,0.0,0.0,False,pcm_Latn,0.7193768620491028,Other,True,train
"I think this stereotypes flowed down from the travails of the civil war, in a period when leaders from all regions sought to demonize other regions, to their people. Same applies to the way Hausas use Nyamiri and Beereebe. Racism and hate are built on such foundations.",English,0,Not Hate,3717,"I think this stereotypes flowed down from the travails of the civil war, in a period when leaders from all regions sought to demonize other regions, to their people. Same applies to the way Hausas use Nyamiri and Beereebe. Racism and hate are built on such foundations.",269,47,0.0,0.0,False,eng_Latn,0.998451054096222,English,False,train
Mtswww stupid,English,1,Neutral,3718,Mtswww stupid,13,2,0.0,0.0,False,ekk_Latn,0.4492443799972534,Other,True,train
"NGOS &amp; Journalist are used to push propaganda and destroy nations, NGOs are pushing abortion, Gays rights journalists push false social policies to cripple other non western nations",English,1,Neutral,3720,"NGOS &amp; Journalist are used to push propaganda and destroy nations, NGOs are pushing abortion, Gays rights journalists push false social policies to cripple other non western nations",185,28,0.0,0.0,False,eng_Latn,0.9963438510894777,English,False,train
"NPFL: Crunchy Southern, Northern Derbies as League enters Week 3 - LINK via",English,0,Not Hate,3721,"NPFL: Crunchy Southern, Northern Derbies as League enters Week 3 - via",70,12,0.0,0.0,False,eng_Latn,0.7976006865501404,English,False,train
"The problem is not even Northerner, the problem is the Northern Muslims who prioritize religion before humanity. This politics is just a game, and it's so sad that the northern cabals play smarter than the western cabals and the rest. But we know only can help Us all.",English,2,Hate,3722,"The problem is not even Northerner, the problem is the Northern Muslims who prioritize religion before humanity. This politics is just a game, and it's so sad that the northern cabals play smarter than the western cabals and the rest. But we know only can help Us all.",268,48,0.0,0.0,False,eng_Latn,0.9988017678260804,English,False,train
MaestroNews: Hausas And Fulanis In Enugu Taking Refuge In Army Barracks - Ekweremmadu LINK LINK,English,0,Not Hate,3725,MaestroNews: Hausas And Fulanis In Enugu Taking Refuge In Army Barracks - Ekweremmadu,85,13,0.0,0.0,False,eng_Latn,0.4112448394298553,English,False,train
Who killed ur people during Endsars? Mention location please? ESN are killing Northerners in the east? You're not ashamed of this lie?🤣. U've been massacring Igbos in ur region and burning their properties every now and then since 1945. Should we count if it's not uncountable.,English,2,Hate,3726,Who killed ur people during Endsars? Mention location please? ESN are killing Northerners in the east? You're not ashamed of this lie?🤣. U've been massacring Igbos in ur region and burning their properties every now and then since 1945. Should we count if it's not uncountable.,277,46,0.0,0.0,False,eng_Latn,0.9989830255508424,English,False,train
"Just be yourself, life it too short to be someone else",English,0,Not Hate,3728,"Just be yourself, life it too short to be someone else",54,11,0.0,0.0,False,eng_Latn,0.7337790131568909,English,False,train
Black people are powerful 🙌 👏,English,0,Not Hate,3730,Black people are powerful 🙌 👏,29,6,0.0,0.0,False,eng_Latn,0.9920887351036072,English,False,train
Ola&amp;Chris r no longer in &amp; these Borites get a chance to show themselves&amp; exhibit total stupidity..MUMU people.,English,1,Neutral,3732,Ola&amp;Chris r no longer in &amp; these Borites get a chance to show themselves&amp; exhibit total stupidity..MUMU people.,123,18,0.0,0.0,False,eng_Latn,0.9551010727882384,English,False,train
are yhu from vampire planet? Dis ur avi look so devilish man. Lol,English,1,Neutral,3734,are yhu from vampire planet? Dis ur avi look so devilish man. Lol,65,13,0.0,0.0,False,eng_Latn,0.9561013579368592,English,False,train
"Who is a liar between these people and OBJ? for daring to call a 90year Yoruba man, a liar. You are big foolish opportunist. Feb. 16 is around.",English,1,Neutral,3735,"Who is a liar between these people and OBJ? for daring to call a 90year Yoruba man, a liar. You are big foolish opportunist. Feb. 16 is around.",143,28,0.0,0.0,False,eng_Latn,0.999176263809204,English,False,train
"Nigerian feminist are one of the most bitter souls on earth, barbaric, empty, sadist, lonely and most unfortunate being. More dangerous than the Buhari government",English,2,Hate,3736,"Nigerian feminist are one of the most bitter souls on earth, barbaric, empty, sadist, lonely and most unfortunate being. More dangerous than the Buhari government",162,25,0.0,0.0,False,eng_Latn,0.9979690313339232,English,False,train
This can't be true... Enugu pple whr are does foolish senseless ignorant Igbo gangs we got job for u here... LINK,English,2,Hate,3738,This can't be true... Enugu pple whr are does foolish senseless ignorant Igbo gangs we got job for u here...,108,20,0.0,0.0,False,eng_Latn,0.9845077395439148,English,False,train
Muslim waooo. Surprise surprise. Why not tell your Boko Haram Muslim brothers to do what you do best. Terrorist. Christianity is not Islam. There's sanity here.,English,2,Hate,3739,Muslim waooo. Surprise surprise. Why not tell your Boko Haram Muslim brothers to do what you do best. Terrorist. Christianity is not Islam. There's sanity here.,160,26,0.0,0.0,False,eng_Latn,0.9958109259605408,English,False,train
Idan nazama (mr) akwai babbar bariki wallahi Mijina zai Zama Dan gatan duniya In masa wanka naimasa aski nasa masa Kaya ho ho ho wani abun baifaduwa Sai ya dawo Yana ah ah sinina kece hurul ein na duniya Wayyo🤦😍😍😍💃,English,0,Not Hate,3741,Idan nazama (mr) akwai babbar bariki wallahi Mijina zai Zama Dan gatan duniya In masa wanka naimasa aski nasa masa Kaya ho ho ho wani abun baifaduwa Sai ya dawo Yana ah ah sinina kece hurul ein na duniya Wayyo🤦😍😍😍💃,214,40,0.05,0.0,False,hau_Latn,0.9981894493103028,Hausa,True,train
: I love how the Nigerian northern style is drifting into comfort-wear. The boubous and the Kaftans. I stopped wearing fitted cl…,English,0,Not Hate,3742,I love how the Nigerian northern style is drifting into comfort-wear. The boubous and the Kaftans. I stopped wearing fitted cl…,127,21,0.0,0.0,False,eng_Latn,0.9993960857391356,English,False,train
How wil d northerners av d hope of ruling 4evr?Who are they?Barbaric n Archaic species of human breeds.They shud knw al nigerians ar nt cow,English,2,Hate,3743,How wil d northerners av d hope of ruling 4evr?Who are they?Barbaric n Archaic species of human breeds.They shud knw al nigerians ar nt cow,139,25,0.0,0.0,False,eng_Latn,0.5636867880821228,English,False,train
“: CU babes... ” Bu babes ho*s,English,1,Neutral,3744,“: CU babes... ” Bu babes ho*s,30,7,0.0,0.0,False,uzn_Latn,0.9750215411186218,Other,True,train
You dey quote scripture now . Praise the lord,English,0,Not Hate,3746,You dey quote scripture now . Praise the lord,45,9,0.0,0.0,False,wes_Latn,0.784236490726471,Other,True,train
"Buhari won't eat for days, cos he lost appetite knowing his terrorist fulani brothers have been fucked really badly. LINK",English,2,Hate,3747,"Buhari won't eat for days, cos he lost appetite knowing his terrorist fulani brothers have been fucked really badly.",116,19,0.0,0.0,False,eng_Latn,0.9991084337234496,English,False,train
"No wonder u have a bent face...is it all the Yoruba's that have received as u have received, brother u r as useless as ur father is in this generation, go n hide ur face in sha1me.",English,1,Neutral,3749,"No wonder u have a bent face...is it all the Yoruba's that have received as u have received, brother u r as useless as ur father is in this generation, go n hide ur face in sha1me.",180,37,0.0,0.0,False,eng_Latn,0.9979727268218994,English,False,train
people still eat sardine?,English,0,Not Hate,3750,people still eat sardine?,25,4,0.0,0.0,False,eng_Latn,0.9920311570167542,English,False,train
South Africans are disgusting racist piece of sh*t . Wtf is the tweet for ? Dehumanise others for their preferences ? Damn !!,English,2,Hate,3752,South Africans are disgusting racist piece of sh*t . Wtf is the tweet for ? Dehumanise others for their preferences ? Damn !!,125,23,0.0,0.0,False,eng_Latn,0.9972552061080932,English,False,train
": ,tell to stop violating court orders free LINK",English,0,Not Hate,3753,tell to stop violating court orders free,40,7,0.0,0.0,False,eng_Latn,0.998079240322113,English,False,train
"Sure, Women are wicked Women can kill person. Don't Trust Them No doubt, Women must of done this Keke napep man sakamanje. LINK",English,2,Hate,3754,"Sure, Women are wicked Women can kill person. Don't Trust Them No doubt, Women must of done this Keke napep man sakamanje.",122,22,0.0,0.0,False,eng_Latn,0.8767384886741638,English,False,train
The stupid and barbaric norther elders,English,2,Hate,3755,The stupid and barbaric norther elders,38,6,0.0,0.0,False,eng_Latn,0.973561465740204,English,False,train
I believe in nation building only with sound education.most of the fulani s are illiterate,English,2,Hate,3757,I believe in nation building only with sound education.most of the fulani s are illiterate,90,15,0.0,0.0,False,eng_Latn,0.998197853565216,English,False,train
"Continue to dwell with your abysmal ignorant. You are smiling while the game you post makes other to cry to bed with the hope the had in you. Shame on you, your generations and the one unborn. LINK",English,1,Neutral,3758,"Continue to dwell with your abysmal ignorant. You are smiling while the game you post makes other to cry to bed with the hope the had in you. Shame on you, your generations and the one unborn.",192,37,0.0,0.0,False,eng_Latn,0.9998822212219238,English,False,train
"With the support of colleagues from and Human Rights who facilitated, the training was a huge success. LINK",English,0,Not Hate,3759,"With the support of colleagues from and Human Rights who facilitated, the training was a huge success.",102,17,0.0,0.0,False,eng_Latn,0.9995856881141664,English,False,train
Toh tsoron me kike?,English,0,Not Hate,3760,Toh tsoron me kike?,19,4,0.0,0.0,False,hau_Latn,0.9998486042022704,Hausa,True,train
Those igbo guys are terrorists but fulani bandits are freedom fighter which deserves pardon!,English,2,Hate,3761,Those igbo guys are terrorists but fulani bandits are freedom fighter which deserves pardon!,92,14,0.0,0.0,False,eng_Latn,0.9938982129096984,English,False,train
"Its the wig, the boobs, the skin, the face, infact everything about u girllllll is too much💯❤️❤️",English,0,Not Hate,3762,"Its the wig, the boobs, the skin, the face, infact everything about u girllllll is too much💯❤️❤️",96,17,0.0,0.0,False,eng_Latn,0.9812261462211608,English,False,train
All these northerners with brains like a cow..if you are not senile why wreck brymo's career and sign the Kenya skunk called Victoria kimani,English,2,Hate,3763,All these northerners with brains like a cow..if you are not senile why wreck brymo's career and sign the Kenya skunk called Victoria kimani,140,24,0.0,0.0,False,eng_Latn,0.9468734860420228,English,False,train
Those hypocrites talking about the slap should go to hell 🔥. Nonsense people everywhere,English,1,Neutral,3764,Those hypocrites talking about the slap should go to hell 🔥. Nonsense people everywhere,87,14,0.0,0.0,False,eng_Latn,0.994734227657318,English,False,train
They dn dey creep out from their holes gradually,English,0,Not Hate,3767,They dn dey creep out from their holes gradually,48,9,0.0,0.0,False,wes_Latn,0.3403314054012298,Other,True,train
What a thread!.... Tears fell down when I read this thread. Ali and his friend would never say Igbo's are wicked tribes and okafor &amp; his family didn't say Hausa's should be killed. Did you see how God did a very wonderful work here. I never knew Almajiri(s) begs for mallam😭😭 LINK,English,0,Not Hate,3769,What a thread!.... Tears fell down when I read this thread. Ali and his friend would never say Igbo's are wicked tribes and okafor &amp; his family didn't say Hausa's should be killed. Did you see how God did a very wonderful work here. I never knew Almajiri(s) begs for mallam😭😭,279,51,0.0,0.0,False,eng_Latn,0.99478417634964,English,False,train
That nengi babe be feeling like lambo,English,1,Neutral,3770,That nengi babe be feeling like lambo,37,7,0.0,0.0,False,pcm_Latn,0.4824136793613434,Other,True,train
"pls come and help Nigeria fight this terrorist called herdsmen, they are killing Nigerians,causing detriment, pain, in every corner of the nation, and nothing is been done about it absolutely, trust me they are even worse than Bolo haram,",English,2,Hate,3771,"pls come and help Nigeria fight this terrorist called herdsmen, they are killing Nigerians,causing detriment, pain, in every corner of the nation, and nothing is been done about it absolutely, trust me they are even worse than Bolo haram,",238,39,0.0,0.0,False,eng_Latn,0.9793360233306884,English,False,train
Europe will pay nothing for the selfish ignoranceof the ARABIAN KINFS AND PPL. they will pay and will continue to.. LINK,English,1,Neutral,3772,Europe will pay nothing for the selfish ignoranceof the ARABIAN KINFS AND PPL. they will pay and will continue to..,115,20,0.0,0.0,False,eng_Latn,0.994364619255066,English,False,train
